Date,Open,High,Low,Close,Volume,Market Cap
Feb-18-2018,10562.64447,11224.55349,10512.36951,11191.90266,4101946825,184095687082
Feb-19-2018,11197.75978,11976.61948,11197.75978,11446.21506,4769640710,196500409482
Feb-20-2018,11436.16648,11436.16648,10502.25224,10680.36171,5508367042,185355964501
Feb-21-2018,10691.35053,11034.67135,9913.997707,9987.171846,5331192808,175425443931
Feb-22-2018,9972.72336,10493.76915,9732.257318,10348.06763,4784103252,170839836666
Feb-23-2018,10328.56737,10605.86942,9593.227151,9843.276427,3787518210,169467401243
Feb-24-2018,9844.51679,9958.1309,9413.02229,9699.647408,3265197229,163411665694
Feb-25-2018,9703.321916,10481.37088,9513.122941,10371.77268,3261955538,167531121149
Feb-26-2018,10388.88234,10913.29636,10256.80488,10736.49053,3915484543,179335649688
Feb-27-2018,10727.53513,11085.82487,10402.00726,10412.02401,3642202554,179860191236
Feb-28-2018,10423.58148,10974.71673,10375.2658,10929.7655,3441035104,179665284931
Mar-01-2018,10920.66207,11157.47957,10724.63082,11095.09196,4030692044,186991777622
Mar-02-2018,11094.23742,11531.36898,11094.23742,11494.89894,3526443821,192299293714
Mar-03-2018,11497.56432,11516.38357,11144.73568,11516.38357,3861373866,190891708185
Mar-04-2018,11502.66667,11622.50317,11394.62718,11527.56879,4219752284,194875403407
Mar-05-2018,11520.40245,11520.40245,10637.81971,10697.57229,4804420267,186711319238
Mar-06-2018,10721.47528,10869.53871,9701.56339,9968.268316,5234978813,177918066330
Mar-07-2018,9971.758251,10139.85028,9338.281975,9433.592923,4793198293,165030983909
Mar-08-2018,9411.715541,9479.824937,8497.330822,9345.521676,4328631178,151766844899
Mar-09-2018,9339.626813,9525.48427,8821.45607,8894.85712,4505811284,157349154452
Mar-10-2018,8856.718881,9704.329234,8581.458153,9570.367448,4665413194,153523238058
Mar-11-2018,9557.854233,9893.083613,8803.80121,9216.378706,5058109367,161075947417
Mar-12-2018,9179.776982,9481.708192,8948.052187,9208.440502,5095834460,155752941709
Mar-13-2018,9206.908111,9352.331545,8036.245911,8262.032897,4034218467,149354974930
Mar-14-2018,8255.725416,8417.992104,7750.225412,8291.944666,5294581212,138332645702
Mar-15-2018,8302.595689,8570.713787,7982.803114,8315.139163,4153900849,141272921832
Mar-16-2018,8294.104092,8325.924047,7795.17988,7906.38397,4224100753,137483922115
Mar-17-2018,7912.658935,8232.483152,7364.223838,8092.439642,4628590454,129663399258
Mar-18-2018,8195.616342,8662.302735,8153.67588,8588.661986,5074015988,144055858647
Mar-19-2018,8620.287306,9045.588198,8369.279766,8892.783654,4501108576,146451375941
Mar-20-2018,8907.399598,9173.541313,8862.636694,8978.01899,4432036552,153213993287
Mar-21-2018,8970.660358,9104.40392,8570.975758,8721.57,3735442601,148850664795
